date,sku,zip_code,partner_id,allocated_volume,tier,cost_per_package,on_time_percent,score
2025-05-10,SKU_018,24592,Partner_02,45,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_018,28289,Partner_02,40,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_018,39256,Partner_02,42,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_018,42098,Partner_02,43,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_018,46048,Partner_02,45,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_018,81482,Partner_02,43,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_018,93810,Partner_02,42,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_018,98696,Partner_02,49,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,13278,Partner_02,40,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,23434,Partner_02,42,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,24592,Partner_02,38,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,28289,Partner_02,40,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,39256,Partner_02,48,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,42098,Partner_02,45,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,46048,Partner_02,44,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,81482,Partner_02,45,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,93810,Partner_02,35,Tier 1,1.07,96.75,0.2674
2025-05-10,SKU_019,93810,Partner_15,14,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_019,98696,Partner_15,46,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,13278,Partner_15,42,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,23434,Partner_15,40,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,24592,Partner_15,40,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,28289,Partner_15,40,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,39256,Partner_15,40,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,42098,Partner_15,38,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,46048,Partner_15,37,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,81482,Partner_15,46,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,93810,Partner_15,43,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_020,98696,Partner_15,46,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,13278,Partner_15,38,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,23434,Partner_15,41,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,24592,Partner_15,42,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,28289,Partner_15,39,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,39256,Partner_15,39,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,42098,Partner_15,46,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,46048,Partner_15,41,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,81482,Partner_15,44,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,93810,Partner_15,43,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_021,98696,Partner_15,45,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_022,13278,Partner_15,35,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_022,23434,Partner_15,37,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_022,24592,Partner_15,36,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_022,28289,Partner_15,42,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_022,39256,Partner_15,43,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_022,42098,Partner_15,3,Tier 3,1.83,97.08,0.4299
2025-05-10,SKU_022,42098,Partner_06,40,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_022,46048,Partner_06,43,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_022,81482,Partner_06,43,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_022,93810,Partner_06,42,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_022,98696,Partner_06,45,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,13278,Partner_06,43,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,23434,Partner_06,45,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,24592,Partner_06,48,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,28289,Partner_06,42,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,39256,Partner_06,45,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,42098,Partner_06,42,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,46048,Partner_06,41,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,81482,Partner_06,47,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,93810,Partner_06,36,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_023,98696,Partner_06,37,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_024,13278,Partner_06,31,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_024,23434,Partner_06,12,Tier 2,0.6,92.45,0.4514
2025-05-10,SKU_024,23434,Partner_09,33,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_024,24592,Partner_09,40,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_024,28289,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_024,39256,Partner_09,40,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_024,42098,Partner_09,42,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_024,46048,Partner_09,44,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_024,81482,Partner_09,45,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_024,93810,Partner_09,42,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_024,98696,Partner_09,40,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,13278,Partner_09,40,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,23434,Partner_09,41,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,24592,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,28289,Partner_09,37,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,39256,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,42098,Partner_09,45,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,46048,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,81482,Partner_09,44,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,93810,Partner_09,39,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_025,98696,Partner_09,40,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,13278,Partner_09,42,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,23434,Partner_09,40,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,24592,Partner_09,39,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,28289,Partner_09,38,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,39256,Partner_09,42,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,42098,Partner_09,41,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,46048,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,81482,Partner_09,45,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,93810,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_026,98696,Partner_09,46,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,13278,Partner_09,37,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,23434,Partner_09,44,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,24592,Partner_09,42,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,28289,Partner_09,44,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,39256,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,42098,Partner_09,45,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,46048,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,81482,Partner_09,41,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,93810,Partner_09,42,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_027,98696,Partner_09,46,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,13278,Partner_09,38,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,23434,Partner_09,45,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,24592,Partner_09,41,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,28289,Partner_09,39,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,39256,Partner_09,44,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,42098,Partner_09,41,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,46048,Partner_09,42,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,81482,Partner_09,38,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,93810,Partner_09,44,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_028,98696,Partner_09,41,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,13278,Partner_09,41,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,23434,Partner_09,42,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,24592,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,28289,Partner_09,36,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,39256,Partner_09,45,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,42098,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,46048,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,81482,Partner_09,44,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,93810,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_029,98696,Partner_09,43,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_030,13278,Partner_09,20,Tier 3,1.69,96.24,0.454
2025-05-10,SKU_030,13278,Partner_10,21,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_030,23434,Partner_10,38,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_030,24592,Partner_10,45,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_030,28289,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_030,39256,Partner_10,41,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_030,42098,Partner_10,45,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_030,46048,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_030,81482,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_030,93810,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_030,98696,Partner_10,42,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,13278,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,23434,Partner_10,34,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,24592,Partner_10,41,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,28289,Partner_10,43,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,39256,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,42098,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,46048,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,81482,Partner_10,42,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,93810,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_031,98696,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,13278,Partner_10,45,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,23434,Partner_10,45,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,24592,Partner_10,45,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,28289,Partner_10,43,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,39256,Partner_10,46,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,42098,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,46048,Partner_10,45,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,81482,Partner_10,46,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,93810,Partner_10,45,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_032,98696,Partner_10,47,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,13278,Partner_10,37,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,23434,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,24592,Partner_10,42,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,28289,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,39256,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,42098,Partner_10,38,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,46048,Partner_10,37,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,81482,Partner_10,44,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,93810,Partner_10,43,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_033,98696,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,13278,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,23434,Partner_10,45,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,24592,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,28289,Partner_10,37,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,39256,Partner_10,36,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,42098,Partner_10,36,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,46048,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,81482,Partner_10,37,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,93810,Partner_10,39,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_034,98696,Partner_10,37,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_035,13278,Partner_10,40,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_035,23434,Partner_10,5,Tier 3,1.78,96.46,0.4607
2025-05-10,SKU_035,23434,Partner_05,39,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_035,24592,Partner_05,40,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_035,28289,Partner_05,39,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_035,39256,Partner_05,39,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_035,42098,Partner_05,44,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_035,46048,Partner_05,44,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_035,81482,Partner_05,39,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_035,93810,Partner_05,42,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_035,98696,Partner_05,46,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,13278,Partner_05,45,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,23434,Partner_05,41,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,24592,Partner_05,37,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,28289,Partner_05,45,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,39256,Partner_05,41,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,42098,Partner_05,42,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,46048,Partner_05,44,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,81482,Partner_05,43,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,93810,Partner_05,34,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_036,98696,Partner_05,38,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,13278,Partner_05,38,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,23434,Partner_05,40,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,24592,Partner_05,44,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,28289,Partner_05,49,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,39256,Partner_05,41,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,42098,Partner_05,36,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,46048,Partner_05,45,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,81482,Partner_05,35,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,93810,Partner_05,36,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_037,98696,Partner_05,44,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,13278,Partner_05,39,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,23434,Partner_05,45,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,24592,Partner_05,38,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,28289,Partner_05,42,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,39256,Partner_05,37,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,42098,Partner_05,38,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,46048,Partner_05,42,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,81482,Partner_05,47,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,93810,Partner_05,42,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_038,98696,Partner_05,40,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_039,13278,Partner_05,45,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_039,23434,Partner_05,44,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_039,24592,Partner_05,14,Tier 1,1.09,93.91,0.4695
2025-05-10,SKU_039,24592,Partner_13,30,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_039,28289,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_039,39256,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_039,42098,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_039,46048,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_039,81482,Partner_13,46,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_039,93810,Partner_13,45,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_039,98696,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,13278,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,23434,Partner_13,44,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,24592,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,28289,Partner_13,37,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,39256,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,42098,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,46048,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,81482,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,93810,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_040,98696,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,13278,Partner_13,45,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,23434,Partner_13,44,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,24592,Partner_13,45,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,28289,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,39256,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,42098,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,46048,Partner_13,47,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,81482,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,93810,Partner_13,44,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_041,98696,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,13278,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,23434,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,24592,Partner_13,46,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,28289,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,39256,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,42098,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,46048,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,81482,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,93810,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_042,98696,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,13278,Partner_13,36,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,23434,Partner_13,46,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,24592,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,28289,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,39256,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,42098,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,46048,Partner_13,45,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,81482,Partner_13,45,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,93810,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_043,98696,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,13278,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,23434,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,24592,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,28289,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,39256,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,42098,Partner_13,38,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,46048,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,81482,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,93810,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_044,98696,Partner_13,44,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,13278,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,23434,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,24592,Partner_13,40,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,28289,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,39256,Partner_13,42,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,42098,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,46048,Partner_13,39,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,81482,Partner_13,43,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,93810,Partner_13,41,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,98696,Partner_13,34,Tier 1,0.87,92.68,0.5013
2025-05-10,SKU_045,98696,Partner_14,10,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,13278,Partner_14,42,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,23434,Partner_14,41,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,24592,Partner_14,45,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,28289,Partner_14,39,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,39256,Partner_14,42,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,42098,Partner_14,41,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,46048,Partner_14,42,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,81482,Partner_14,40,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,93810,Partner_14,50,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_046,98696,Partner_14,38,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,13278,Partner_14,43,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,23434,Partner_14,34,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,24592,Partner_14,40,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,28289,Partner_14,37,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,39256,Partner_14,43,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,42098,Partner_14,40,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,46048,Partner_14,39,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,81482,Partner_14,43,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,93810,Partner_14,43,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_047,98696,Partner_14,50,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,13278,Partner_14,45,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,23434,Partner_14,45,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,24592,Partner_14,47,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,28289,Partner_14,41,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,39256,Partner_14,42,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,42098,Partner_14,41,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,46048,Partner_14,39,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,81482,Partner_14,48,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,93810,Partner_14,43,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_048,98696,Partner_14,49,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,13278,Partner_14,36,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,23434,Partner_14,42,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,24592,Partner_14,50,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,28289,Partner_14,42,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,39256,Partner_14,39,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,42098,Partner_14,41,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,46048,Partner_14,43,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,81482,Partner_14,43,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,93810,Partner_14,41,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_049,98696,Partner_14,49,Tier 3,1.42,94.26,0.5257
2025-05-10,SKU_050,13278,Partner_14,36,Tier 3,1.42,94.26,0.5257
